Date,Price
12/11/2013,347.78
12/10/2013,348.35
12/9/2013,348.33
12/6/2013,341.35
12/5/2013,344.05
12/4/2013,328.8
12/3/2013,327.88
12/2/2013,330.65
11/29/2013,330.65
11/28/2013,326.7
11/27/2013,326.78
11/26/2013,326.48
11/25/2013,329.88
11/22/2013,321.08
11/21/2013,318.83
11/20/2013,324.78
11/19/2013,330.03
11/18/2013,334.4
11/14/2013,321.1
11/13/2013,316.85
11/12/2013,322.98
11/11/2013,327.13
11/8/2013,326.25
11/7/2013,332.7
11/6/2013,334.45
11/5/2013,338.13
11/3/2013,340.23
11/1/2013,341.9
10/31/2013,340.4
10/30/2013,339.68
10/29/2013,343.25
10/28/2013,333.95
10/25/2013,336.28
10/24/2013,334.65
10/23/2013,330.1
10/22/2013,334.5
10/21/2013,335.63
10/18/2013,338.3
10/17/2013,327.1
10/15/2013,326.23
10/14/2013,333.75
10/11/2013,330.65
10/10/2013,320.53
10/9/2013,324.58
10/8/2013,316.33
10/7/2013,317.15
10/4/2013,320.23
10/3/2013,318.1
10/1/2013,305.83
9/30/2013,296.53
9/27/2013,304.45
9/26/2013,310.58
9/25/2013,310.3
9/24/2013,319.23
9/23/2013,320.98
9/20/2013,329.53
9/19/2013,341.6
9/18/2013,325.25
9/17/2013,321.13
9/16/2013,321.4
9/13/2013,314.6
9/12/2013,316.98
9/11/2013,323.63
9/10/2013,319
9/6/2013,308.1
9/5/2013,304.75
9/4/2013,282.03
9/3/2013,281.28
9/2/2013,294.75
8/30/2013,297
8/29/2013,286.03
8/28/2013,280.98
8/27/2013,280.95
8/26/2013,305.65
8/23/2013,303.78
8/22/2013,294.35
8/21/2013,296.68
8/20/2013,292.38
8/19/2013,292.35
8/16/2013,293.95
8/14/2013,310.68
8/13/2013,310.25
8/12/2013,301.1
8/8/2013,305.25
8/7/2013,300.6
8/6/2013,304.33
8/5/2013,316.35
8/2/2013,315.63
8/1/2013,316.1
7/31/2013,304.88
7/30/2013,312.68
7/29/2013,316.25
7/26/2013,322.05
7/25/2013,326.93
7/24/2013,329.98
7/23/2013,341.8
7/22/2013,341.03
7/19/2013,340
7/18/2013,342.05
7/17/2013,331.45
7/16/2013,339.35
7/15/2013,347.73
7/12/2013,347.88
7/11/2013,341.63
7/10/2013,329.65
7/9/2013,335.15
7/8/2013,330.23
7/5/2013,333.88
7/4/2013,327.58
7/3/2013,325.33
7/2/2013,328.28
7/1/2013,334.38
6/28/2013,334.75
6/27/2013,323.25
6/26/2013,311.43
6/25/2013,317
6/24/2013,312.68
6/21/2013,317.63
6/20/2013,318.3
6/19/2013,332.6
6/18/2013,328.73
6/17/2013,333.68
6/14/2013,332.53
6/13/2013,327.55
6/12/2013,331.98
6/11/2013,332.45
6/10/2013,338.18
6/7/2013,338.08
6/6/2013,341.1
6/5/2013,343.98
6/4/2013,341.53
6/3/2013,344.58
5/31/2013,350.25
5/30/2013,362.58
5/29/2013,357.98
5/28/2013,356.65
5/27/2013,357.53
5/24/2013,350.68
5/23/2013,349.3
5/22/2013,351.73
5/21/2013,353.9
5/20/2013,357.25
5/17/2013,359.45
5/16/2013,361.4
5/15/2013,357.43
5/14/2013,344.53
5/13/2013,346.38
5/11/2013,351.4
5/10/2013,351.68
5/9/2013,345.03
5/8/2013,348.58
5/7/2013,344.03
5/6/2013,337.75
5/3/2013,340.48
5/2/2013,346.25
4/30/2013,341.15
4/29/2013,347.58
4/26/2013,344.55
4/25/2013,344.78
4/23/2013,344.5
4/22/2013,349.15
4/18/2013,336.8
4/17/2013,330.05
4/16/2013,331.68
4/15/2013,320.78
4/12/2013,321.85
4/11/2013,319.63
4/10/2013,316
4/9/2013,310.3
4/8/2013,312.23
4/5/2013,310.48
4/4/2013,308.08
4/3/2013,311.83
4/2/2013,314.95
4/1/2013,311.93
3/28/2013,312.68
3/26/2013,307.25
3/25/2013,304.7
3/22/2013,302.63
3/21/2013,303.5
3/20/2013,312.75
3/19/2013,315.78
3/18/2013,321.65
3/15/2013,319.7
3/14/2013,324.63
3/13/2013,317.45
3/12/2013,322
3/11/2013,327.63
3/8/2013,328.65
3/7/2013,320.9
3/6/2013,315.25
3/5/2013,316.48
3/4/2013,313.83
3/1/2013,311.25
2/28/2013,312.68
2/27/2013,321.38
2/26/2013,325.63
2/25/2013,328.23
2/22/2013,329.65
2/21/2013,333.13
2/20/2013,338.48
2/19/2013,337.4
2/18/2013,338
2/15/2013,338.38
2/14/2013,337.4
2/13/2013,332.1
2/12/2013,332.6
2/11/2013,328.48
2/8/2013,325.03
2/7/2013,320.75
2/6/2013,319.75
2/5/2013,322.08
2/4/2013,323.45
2/1/2013,320.08
1/31/2013,321.53
1/30/2013,328.33
1/29/2013,326.23
1/28/2013,335.18
1/25/2013,332.53
1/24/2013,330.15
1/23/2013,328.3
1/22/2013,326.88
1/21/2013,329.28
1/18/2013,331.43
1/17/2013,333.4
1/16/2013,330.25
1/15/2013,334.15
1/14/2013,334.65
1/11/2013,334.65
1/10/2013,337.9
1/9/2013,333.75
1/8/2013,335.13
1/7/2013,334.1
1/4/2013,339.68
1/3/2013,341.68
1/2/2013,343.68
1/1/2013,342.25
12/31/2012,339.3
12/28/2012,338.83
12/27/2012,340.05
12/26/2012,340.15
12/24/2012,338.05
12/21/2012,338
12/20/2012,341.7
12/19/2012,344
12/18/2012,337.98
12/17/2012,338.25
12/14/2012,344.38
12/13/2012,345.53
12/12/2012,346.93
12/11/2012,345.43
12/10/2012,346.5
12/7/2012,346.55
12/6/2012,347.38
12/5/2012,346.3
12/4/2012,342.58
12/3/2012,343.48
11/30/2012,351.98
11/29/2012,349.93
11/27/2012,340.25
11/26/2012,330.95
11/23/2012,334.88
11/22/2012,334.55
11/21/2012,331.85
11/20/2012,326.93
11/19/2012,323.38
11/16/2012,321.13
11/15/2012,323.13
11/13/2012,323.53
11/12/2012,325.65
11/9/2012,319.68
11/8/2012,319.5
11/7/2012,320.03
11/6/2012,319.78
11/5/2012,317.5
11/2/2012,315.15
11/1/2012,314.3
10/31/2012,317.1
10/30/2012,316.83
10/29/2012,320.3
10/26/2012,318.58
10/25/2012,318.68
10/23/2012,317.05
10/22/2012,319.5
10/19/2012,314.25
10/18/2012,318.1
10/17/2012,314.05
10/16/2012,315.2
10/15/2012,317.08
10/12/2012,315.58
10/11/2012,312.43
10/10/2012,308.98
10/9/2012,312.88
10/8/2012,310.35
10/5/2012,311.2
10/4/2012,315.65
10/3/2012,309.73
10/1/2012,311.43
9/28/2012,314.58
9/27/2012,315.4
9/26/2012,315.38
9/25/2012,318.45
9/24/2012,317.5
9/21/2012,312.58
9/20/2012,303.45
9/18/2012,302.73
9/17/2012,304.15
9/14/2012,306.38
9/13/2012,299.6
9/12/2012,299.6
9/11/2012,297.2
9/10/2012,295.58
9/8/2012,295.53
9/7/2012,295.2
9/6/2012,294.08
9/5/2012,296.05
9/4/2012,295.05
9/3/2012,295.23
8/31/2012,297.68
8/30/2012,297.95
8/29/2012,294.28
8/28/2012,294.68
8/27/2012,297.18
8/24/2012,298.15
8/23/2012,298.85
8/22/2012,298.45
8/21/2012,298.2
8/17/2012,297.55
8/16/2012,300.03
8/14/2012,304.08
8/13/2012,303.73
8/10/2012,301.08
8/9/2012,302.33
8/8/2012,299.45
8/7/2012,300.05
8/6/2012,300.13
8/3/2012,294.1
8/2/2012,291.25
8/1/2012,293.25
7/31/2012,293.88
7/30/2012,293.63
7/27/2012,292.3
7/26/2012,282.9
7/25/2012,288.03
7/24/2012,287.03
7/23/2012,286.5
7/20/2012,291.3
7/19/2012,294.7
7/18/2012,293.5
7/17/2012,291.63
7/16/2012,291.33
7/13/2012,293.53
7/12/2012,290.05
7/11/2012,293.5
7/10/2012,294.33
7/9/2012,289.08
7/6/2012,290.75
7/5/2012,292.05
7/4/2012,289
7/3/2012,287.93
7/2/2012,286.98
6/29/2012,281.78
6/28/2012,274.25
6/27/2012,274.5
6/26/2012,271.73
6/25/2012,268.35
6/22/2012,272.18
6/21/2012,271.45
6/20/2012,267.1
6/19/2012,268.23
6/18/2012,267.48
6/15/2012,273.78
6/14/2012,267.2
6/13/2012,270.88
6/12/2012,274.8
6/11/2012,270.98
6/8/2012,269.55
6/7/2012,268.9
6/6/2012,259.95
6/5/2012,250.75
6/4/2012,247.83
6/1/2012,245.2
5/31/2012,253.1
5/30/2012,250.33
5/29/2012,252.48
5/28/2012,254.38
5/25/2012,250
5/24/2012,249.85
5/23/2012,243.6
5/22/2012,244.63
5/21/2012,248.73
5/18/2012,250.28
5/17/2012,248.9
5/16/2012,247.6
5/15/2012,249.55
5/14/2012,250.28
5/11/2012,255.28
5/10/2012,258.75
5/9/2012,256.33
5/8/2012,257.68
5/7/2012,266.13
5/4/2012,268.75
5/3/2012,277.03
5/2/2012,274.95
4/30/2012,271.25
4/28/2012,271.78
4/27/2012,270.58
4/26/2012,270.25
4/25/2012,273.33
4/24/2012,270.93
4/23/2012,272.68
4/20/2012,275.55
4/19/2012,277.03
4/18/2012,268.83
4/17/2012,265.13
4/16/2012,264.88
4/13/2012,264.68
4/12/2012,265.2
4/11/2012,263.23
4/10/2012,262.43
4/9/2012,260.88
4/4/2012,263.28
4/3/2012,265.1
4/2/2012,264.18
3/30/2012,259.93
3/29/2012,255.05
3/28/2012,256.73
3/27/2012,259.43
3/26/2012,255.83
3/23/2012,256.98
3/22/2012,252.13
3/21/2012,257.83
3/20/2012,252.7
3/19/2012,249.43
3/16/2012,253.93
3/15/2012,255.4
3/14/2012,264.1
3/13/2012,262.2
3/12/2012,259.48
3/9/2012,261.6
3/7/2012,257.83
3/6/2012,253.7
3/5/2012,255.48
3/3/2012,259.65
3/2/2012,259.38
3/1/2012,257
2/29/2012,258.55
2/28/2012,265.25
2/27/2012,257.8
2/24/2012,262.33
2/23/2012,266.58
2/22/2012,265.73
2/21/2012,266.03
2/17/2012,264.15
2/16/2012,263.23
2/15/2012,266.53
2/14/2012,258.95
2/13/2012,260.98
2/10/2012,258.75
2/9/2012,261.28
2/8/2012,254.23
2/7/2012,254.65
2/6/2012,253.85
2/3/2012,253.13
2/2/2012,248.95
2/1/2012,248.58
1/31/2012,246.05
1/30/2012,239.53
1/27/2012,242.1
1/25/2012,245.1
1/24/2012,244.4
1/23/2012,242
1/20/2012,245.28
1/19/2012,243.4
1/18/2012,240.95
1/17/2012,234.2
1/16/2012,230.25
1/13/2012,234.8
1/12/2012,233.33
1/11/2012,231.33
1/10/2012,229.85
1/9/2012,227.85
1/7/2012,225.48
1/6/2012,226.65
1/5/2012,221.83
1/4/2012,221.65
1/3/2012,219.58
1/2/2012,213.43
12/30/2011,213.43
12/29/2011,214.8
12/28/2011,219.9
12/27/2011,219.85
12/26/2011,221.85
12/23/2011,218.78
12/22/2011,221.43
12/21/2011,217.73
12/20/2011,207.1
12/19/2011,203
12/16/2011,207.65
12/15/2011,215.68
12/14/2011,217.18
12/13/2011,219.2
12/12/2011,216.03
12/9/2011,221.88
12/8/2011,226.88
12/7/2011,233.55
12/5/2011,231.18
12/2/2011,233
12/1/2011,226.75
11/30/2011,221.25
11/29/2011,217.6
11/28/2011,220.43
11/25/2011,215.45
11/24/2011,214.83
11/23/2011,213.05
11/22/2011,222.03
11/21/2011,222.33
11/18/2011,229.15
11/17/2011,229.68
11/16/2011,232.85
11/15/2011,236.13
11/14/2011,235.7
11/11/2011,232.03
11/9/2011,238.63
11/8/2011,242.13
11/4/2011,241.5
11/3/2011,240.93
11/2/2011,241.55
11/1/2011,241.15
10/31/2011,245
10/28/2011,241.33
10/26/2011,236
10/25/2011,234
10/24/2011,242.18
10/21/2011,243.5
10/20/2011,244.78
10/19/2011,245.93
10/18/2011,239.08
10/17/2011,239.03
10/14/2011,236.95
10/13/2011,235.33
10/12/2011,233.58
10/11/2011,228.75
10/10/2011,227.35
10/7/2011,225
10/5/2011,219.35
10/4/2011,224.45
10/3/2011,228.03
9/30/2011,233.83
9/29/2011,235.3
9/28/2011,229
9/27/2011,228.73
9/26/2011,225.05
9/23/2011,228.2
9/22/2011,236.15
9/21/2011,247.25
9/20/2011,245.68
9/19/2011,242.38
9/16/2011,241.85
9/15/2011,242.33
9/14/2011,239.45
9/13/2011,233.85
9/12/2011,234.68
9/9/2011,236.63
9/8/2011,241.85
9/7/2011,244.05
9/6/2011,236.4
9/5/2011,235.13
9/2/2011,236.4
8/30/2011,235.98
8/29/2011,228.23
8/26/2011,219.48
8/25/2011,221.83
8/24/2011,228
8/23/2011,229.7
8/22/2011,226.53
8/19/2011,230.43
8/18/2011,231.2
8/17/2011,233.75
8/16/2011,228.23
8/12/2011,234.03
8/11/2011,239.98
8/10/2011,239.95
8/9/2011,232.23
8/8/2011,231.05
8/5/2011,236.53
8/4/2011,238.23
8/3/2011,241.03
8/2/2011,241.43
8/1/2011,244
7/29/2011,243.4
7/28/2011,243.65
7/27/2011,251.03
7/26/2011,249.08
7/25/2011,252.6
7/22/2011,250.78
7/21/2011,248.15
7/20/2011,251.55
7/19/2011,255.43
7/18/2011,257.53
7/15/2011,254.48
7/14/2011,252.98
7/13/2011,251.97
7/12/2011,247.98
7/11/2011,252.44
7/8/2011,255.92
7/7/2011,256.58
7/6/2011,254.53
7/5/2011,254.12
7/4/2011,253.22
7/1/2011,250.13
6/30/2011,251.56
6/29/2011,248.91
6/28/2011,242.31
6/27/2011,241.62
6/24/2011,238.32
6/23/2011,233.38
6/22/2011,232.27
6/21/2011,232.56
6/20/2011,229.9
6/17/2011,234.93
6/16/2011,234.3
6/15/2011,237.28
6/14/2011,238.25
6/13/2011,237.26
6/10/2011,236.25
6/9/2011,236.28
6/8/2011,235.53
6/7/2011,237.65
6/6/2011,238.13
6/3/2011,235.68
6/2/2011,236.03
6/1/2011,239.82
5/31/2011,239.96
5/30/2011,230.76
5/27/2011,230.37
5/26/2011,226.42
5/25/2011,225.48
5/24/2011,225.53
5/23/2011,226.47
5/20/2011,231.57
5/19/2011,227.38
5/18/2011,226.74
5/17/2011,225.25
5/16/2011,225.31
5/13/2011,225.11
5/12/2011,224.02
5/11/2011,226.11
5/10/2011,224.64
5/9/2011,227.89
5/6/2011,229.73
5/5/2011,222.05
5/4/2011,226.15
5/3/2011,223.57
5/2/2011,229.02
4/29/2011,229.56
4/28/2011,233.78
4/27/2011,235.33
4/26/2011,235.99
4/25/2011,239.1
4/21/2011,241.07
4/20/2011,237.2
4/19/2011,234.75
4/18/2011,231.18
4/15/2011,236.31
4/13/2011,236.9
4/11/2011,229.61
4/8/2011,235.24
4/7/2011,235.48
4/6/2011,237.6
4/5/2011,239.58
4/4/2011,240.08
4/1/2011,233.38
3/31/2011,234.59
3/30/2011,234.15
3/29/2011,230.52
3/28/2011,229.68
3/25/2011,226.51
3/24/2011,219.28
3/23/2011,216.42
3/22/2011,215.16
3/21/2011,215.45
3/18/2011,214.93
3/17/2011,218.15
3/16/2011,218.38
3/15/2011,218.47
3/14/2011,221.48
3/11/2011,218.64
3/10/2011,220.84
3/9/2011,220.61
3/8/2011,220.65
3/7/2011,217.32
3/4/2011,221.83
3/3/2011,219.32
3/1/2011,213.9
2/28/2011,205.23
2/25/2011,204.22
2/24/2011,205.91
2/23/2011,211.41
2/22/2011,213.85
2/21/2011,220.17
2/18/2011,217.61
2/17/2011,218.56
2/16/2011,209.49
2/15/2011,210.7
2/14/2011,210.55
2/11/2011,205.93
2/10/2011,201.59
2/9/2011,202.23
2/8/2011,200.29
2/7/2011,203.89
2/4/2011,201.78
2/3/2011,206.1
2/2/2011,201.99
2/1/2011,203.96
1/31/2011,204.73
1/28/2011,205.43
1/27/2011,205.09
1/25/2011,208.43
1/24/2011,214.86
1/21/2011,209.42
1/20/2011,211.76
1/19/2011,207.55
1/18/2011,210.94
1/17/2011,206.81
1/14/2011,204.96
1/13/2011,214.3
1/12/2011,220.53
1/11/2011,214.66
1/10/2011,215.23
1/7/2011,226.95
1/6/2011,232.78
1/5/2011,230.82
1/4/2011,234.56
1/3/2011,239.05
12/31/2010,234.64
12/30/2010,230.55
12/29/2010,232.78
12/28/2010,225.62
12/27/2010,221.37
12/24/2010,221.84
12/23/2010,219.1
12/22/2010,217.88
12/21/2010,221.41
12/20/2010,217.25
12/16/2010,220.08
12/15/2010,216.29
12/14/2010,223.83
12/13/2010,223.9
12/10/2010,222.24
12/9/2010,223.2
12/8/2010,228.05
12/7/2010,235.17
12/6/2010,238.33
12/3/2010,239.57
12/2/2010,239.18
12/1/2010,236.71
11/30/2010,228.54
11/29/2010,229.79
11/26/2010,229.79
11/25/2010,232.31
11/24/2010,231.14
11/23/2010,237.18
11/22/2010,237.99
11/19/2010,230.36
11/18/2010,234.04
11/16/2010,237.26
11/15/2010,238.59
11/12/2010,231.49
11/11/2010,235.33
11/10/2010,239.59
11/9/2010,239.85
11/8/2010,233.54
11/5/2010,239.34
11/4/2010,238.92
11/3/2010,236.23
11/2/2010,235.04
11/1/2010,234.92
10/29/2010,227.99
10/28/2010,226.67
10/27/2010,225.43
10/26/2010,230.14
10/25/2010,230.47
10/22/2010,232.67
10/21/2010,236.51
10/20/2010,233.56
10/19/2010,236.89
10/18/2010,239.85
10/15/2010,238.63
10/14/2010,242.44
10/13/2010,244.13
10/12/2010,238.03
10/11/2010,238.85
10/8/2010,240.58
10/7/2010,243.36
10/6/2010,245.68
10/5/2010,244.78
10/4/2010,249.4
10/1/2010,250.08
9/30/2010,248.94
9/29/2010,244.29
9/28/2010,245.04
9/27/2010,243.85
9/24/2010,249.53
9/23/2010,246.39
9/22/2010,248.17
9/21/2010,247.08
9/20/2010,244.62
9/17/2010,240.06
9/16/2010,239.53
9/15/2010,237.55
9/14/2010,233.42
9/13/2010,228.25
9/9/2010,224.49
9/8/2010,217.96
9/7/2010,219.91
9/6/2010,220.43
9/3/2010,219.4
9/2/2010,218.75
9/1/2010,214.93
8/31/2010,213.43
8/30/2010,213.17
8/27/2010,213.92
8/26/2010,217.84
8/25/2010,219.23
8/24/2010,220.87
8/23/2010,219.66
8/20/2010,223.13
8/19/2010,223.02
8/18/2010,219.2
8/17/2010,212.11
8/16/2010,208.4
8/13/2010,208.76
8/12/2010,207.32
8/11/2010,208.95
8/10/2010,209.52
8/9/2010,208.2
8/6/2010,209.07
8/5/2010,210.03
8/4/2010,211.48
8/3/2010,212.25
8/2/2010,213.64
7/30/2010,212.69
7/29/2010,210.06
7/28/2010,208.61
7/27/2010,206.68
7/26/2010,205.19
7/23/2010,203.86
7/22/2010,205.73
7/21/2010,203.31
7/20/2010,204.44
7/19/2010,204.79
7/16/2010,203.9
7/15/2010,206.26
7/14/2010,208.63
7/13/2010,207.26
7/12/2010,204.95
7/9/2010,200.28
7/8/2010,194.57
7/7/2010,193.73
7/6/2010,196.4
7/5/2010,191.52
7/2/2010,191.29
7/1/2010,190.74
6/30/2010,191.9
6/29/2010,190.44
6/28/2010,195.07
6/25/2010,194.77
6/24/2010,200.16
6/23/2010,199.88
6/22/2010,198.71
6/21/2010,199.89
6/18/2010,199.17
6/17/2010,199.61
6/16/2010,197.61
6/15/2010,196.39
6/14/2010,197.32
6/11/2010,194.63
6/10/2010,191.62
6/9/2010,188.09
6/8/2010,186.27
6/7/2010,187.67
6/4/2010,188.57
6/3/2010,190.56
6/2/2010,185.31
6/1/2010,185.51
5/31/2010,188.85
5/28/2010,189.68
5/27/2010,189.66
5/26/2010,182.78
5/25/2010,180.38
5/24/2010,182.46
5/21/2010,182.66
5/20/2010,185.1
5/19/2010,186.86
5/18/2010,189.58
5/17/2010,192.89
5/14/2010,195.18
5/13/2010,196.54
5/12/2010,197.49
5/11/2010,194.83
5/10/2010,193.42
5/7/2010,184.81
5/6/2010,189.55
5/5/2010,191.64
5/4/2010,193.7
5/3/2010,196.98
4/30/2010,200.05
4/29/2010,198.58
4/28/2010,196.82
4/27/2010,197.96
4/26/2010,198.96
4/23/2010,195.18
4/22/2010,193.42
4/21/2010,194.1
4/20/2010,194.46
4/19/2010,193.41
4/16/2010,196.43
4/15/2010,195.71
4/13/2010,195.17
4/12/2010,195.42
4/9/2010,194.94
4/8/2010,190.28
4/7/2010,193.18
4/6/2010,193.29
4/5/2010,194.85
4/1/2010,193.93
3/31/2010,193.35
3/30/2010,190.69
3/29/2010,196.51
3/26/2010,195.15
3/25/2010,192.62
3/23/2010,188.4
3/22/2010,183.71
3/19/2010,181.99
3/18/2010,180.09
3/17/2010,180.77
3/16/2010,180.46
3/15/2010,181.26
3/12/2010,180.13
3/11/2010,182.7
3/10/2010,181.45
3/9/2010,181.12
3/8/2010,178.42
3/5/2010,178.4
3/4/2010,178.12
3/3/2010,177.67
3/2/2010,174.5
2/26/2010,170.48
2/25/2010,169.11
2/24/2010,170.05
2/23/2010,170.1
2/22/2010,169.66
2/19/2010,169.39
2/18/2010,168.38
2/17/2010,165.6
2/16/2010,160.64
2/15/2010,161.38
2/11/2010,159.8
2/10/2010,159.36
2/9/2010,157.17
2/8/2010,156.74
2/6/2010,157.58
2/5/2010,157.34
2/4/2010,161.68
2/3/2010,162.28
2/2/2010,157.91
2/1/2010,159.98
1/29/2010,163.11
1/28/2010,159.33
1/27/2010,159.72
1/25/2010,165.67
1/22/2010,167.71
1/21/2010,171.17
1/20/2010,175.61
1/19/2010,177.92
1/18/2010,176.67
1/15/2010,169.42
1/14/2010,168.38
1/13/2010,168.93
1/12/2010,169.52
1/11/2010,170.82
1/8/2010,171.51
1/7/2010,171.28
1/6/2010,170.84
1/5/2010,170.72
1/4/2010,170.57
12/31/2009,170.23
12/30/2009,169.25
12/29/2009,169.7
12/24/2009,171.07
12/23/2009,169.04
12/22/2009,164.66
12/21/2009,165.28
12/18/2009,166.41
12/17/2009,167.15
12/16/2009,169.34
12/15/2009,170.08
12/14/2009,175.73
12/11/2009,178.52
12/10/2009,178.51
12/9/2009,180.44
12/8/2009,183.33
12/7/2009,179.74
12/4/2009,178.96
12/3/2009,180.7
12/2/2009,180.71
12/1/2009,178.97
11/30/2009,176.63
11/27/2009,175.04
11/26/2009,176.12
11/25/2009,180.27
11/24/2009,177.69
11/23/2009,176.55
11/20/2009,175.4
11/19/2009,171.96
11/18/2009,174.96
11/17/2009,174.97
11/16/2009,172.36
11/13/2009,172.23
11/12/2009,171.66
11/11/2009,173.59
11/10/2009,170.35
11/9/2009,170.75
11/6/2009,164
11/5/2009,162.34
11/4/2009,162.4
11/3/2009,160.05
10/30/2009,162.07
10/29/2009,161.32
10/28/2009,161.96
10/27/2009,167.01
10/26/2009,169.29
10/23/2009,169.19
10/22/2009,166.6
10/21/2009,166.11
10/20/2009,169.13
10/17/2009,170.32
10/16/2009,171.97
10/15/2009,172.23
10/14/2009,170.22
10/12/2009,170.23
10/9/2009,167.57
10/8/2009,168.74
10/7/2009,167.77
10/6/2009,165.97
10/5/2009,163.41
10/1/2009,164.43
9/30/2009,165.05
9/29/2009,161.14
9/25/2009,160.86
9/24/2009,162.38
9/23/2009,156.96
9/22/2009,154.64
9/18/2009,152.45
9/17/2009,153.49
9/16/2009,151.68
9/15/2009,151.43
9/14/2009,149.38
9/11/2009,149.13
9/10/2009,148.56
9/9/2009,147.55
9/8/2009,145.69
9/7/2009,146.74
9/4/2009,145.43
9/3/2009,143.54
9/2/2009,143.88
9/1/2009,144.61
8/31/2009,147.1
8/28/2009,145.78
8/27/2009,145.7
8/26/2009,146.06
8/25/2009,148.7
8/24/2009,148.47
8/21/2009,146.6
8/20/2009,148.01
8/19/2009,144.98
8/18/2009,144.09
8/17/2009,140.62
8/14/2009,142.73
8/13/2009,142.46
8/12/2009,140.63
8/11/2009,137.92
8/10/2009,137.54
8/7/2009,139.02
8/6/2009,141.36
8/5/2009,144.79
8/4/2009,146.91
8/3/2009,149.35
7/31/2009,149.91
7/30/2009,146.44
7/29/2009,141.87
7/28/2009,142.45
7/27/2009,143.34
7/24/2009,145
7/23/2009,145.91
7/22/2009,144.52
7/21/2009,146.09
7/20/2009,147.38
7/17/2009,143.67
7/16/2009,139.05
7/15/2009,138.18
7/14/2009,136.26
7/13/2009,137.38
7/10/2009,137.89
7/9/2009,139.99
7/8/2009,137.53
7/7/2009,142.73
7/6/2009,142.4
7/3/2009,151.58
7/2/2009,150.05
7/1/2009,150.25
6/30/2009,149.32
6/29/2009,150.78
6/26/2009,149.83
6/25/2009,146.45
6/24/2009,145.77
6/23/2009,148.55
6/22/2009,154.31
6/19/2009,155.89
6/18/2009,152.49
6/17/2009,154.48
6/16/2009,154.62
6/15/2009,153.31
6/12/2009,152.82
6/11/2009,155.65
6/10/2009,150.13
6/9/2009,142.03
6/8/2009,140.01
6/5/2009,141.86
6/4/2009,138.88
6/3/2009,137.08
6/2/2009,139.78
6/1/2009,143.37
5/29/2009,144.45
5/28/2009,144
5/27/2009,140.91
5/26/2009,133.6
5/25/2009,136.36
5/22/2009,136.99
5/21/2009,137.1
5/20/2009,138.06
5/19/2009,141.18
5/18/2009,137.81
5/15/2009,118.5
5/14/2009,116.37
5/13/2009,116.43
5/12/2009,119.53
5/11/2009,114.7
5/8/2009,114.41
5/7/2009,117.64
5/6/2009,117.2
5/5/2009,119.33
5/4/2009,119.94
4/29/2009,110.04
4/28/2009,107.19
4/27/2009,111.54
4/24/2009,111.03
4/23/2009,109.25
4/22/2009,108.94
4/21/2009,108.71
4/20/2009,106.71
4/17/2009,107.19
4/16/2009,106.61
4/15/2009,108.28
4/13/2009,109.84
4/9/2009,104.44
4/8/2009,104.68
4/6/2009,106.42
4/2/2009,103.66
4/1/2009,100
3/31/2009,97.34
3/30/2009,94.55
3/27/2009,100.15
3/26/2009,99.34
3/25/2009,97.22
3/24/2009,94.17
3/23/2009,88.5
3/20/2009,83.93
3/19/2009,83.24
3/18/2009,84.3
3/17/2009,82.82
3/16/2009,84.49
3/13/2009,83.43
3/12/2009,79.87
3/9/2009,79.88
3/6/2009,80.18
3/5/2009,80.14
3/4/2009,83.9
3/3/2009,83.15
3/2/2009,84.57
2/27/2009,88.95
2/26/2009,87.48
2/25/2009,86.43
2/24/2009,85.45
2/20/2009,86.65
2/19/2009,88.46
2/18/2009,87.64
2/17/2009,88.03
2/16/2009,91.4
2/13/2009,94.42
2/12/2009,93.39
2/11/2009,93.45
2/10/2009,94.7
2/9/2009,91.95
2/6/2009,89.84
2/5/2009,88.43
2/4/2009,88.59
2/3/2009,89.82
2/2/2009,88.87
1/30/2009,92.56
1/29/2009,92.35
1/28/2009,91.18
1/27/2009,88.95
1/23/2009,87.25
1/22/2009,90.05
1/21/2009,88.95
1/20/2009,91.25
1/19/2009,94.11
1/16/2009,93.76
1/15/2009,92.48
1/14/2009,97.76
1/13/2009,98.89
1/12/2009,100.37
1/9/2009,101.75
1/7/2009,100.93
1/6/2009,110.04
1/5/2009,104.41
1/2/2009,101.57
1/1/2009,101.38
12/31/2008,99.84
12/30/2008,101.9
12/29/2008,100.24
12/26/2008,97.28
12/24/2008,98.42
12/23/2008,97.98
12/22/2008,101.85
12/19/2008,105.21
12/18/2008,105.87
12/17/2008,100.22
12/16/2008,98.5
12/15/2008,94.43
12/12/2008,92
12/11/2008,91.86
12/10/2008,92.38
12/8/2008,89.8
12/5/2008,89.03
12/4/2008,91.2
12/3/2008,88.04
12/2/2008,88.59
12/1/2008,89.89
11/28/2008,92.28
11/26/2008,90.61
11/25/2008,83.54
11/24/2008,82.91
11/21/2008,85.65
11/20/2008,82.12
11/19/2008,88.46
11/18/2008,91.51
11/17/2008,93.65
11/14/2008,100.9
11/12/2008,100.67
11/11/2008,102.34
11/10/2008,110.07
11/7/2008,108.98
11/6/2008,106.23
11/5/2008,109.84
11/4/2008,111.27
11/3/2008,107.06
10/31/2008,102.26
10/29/2008,95.1
10/28/2008,96.69
10/27/2008,93.23
10/24/2008,97.29
10/23/2008,107.43
10/22/2008,104.85
10/21/2008,108.96
